path_A,path_B,A_model,B_model,prompt,VQ,MQ,TA,Overall,fps_A,num_frames_A,fps_B,num_frames_B
videos/minimax/minimax_00423.mp4,videos/gen3/gen3_00423.mp4,minimax,gen3,"The camera remains still, a motorcycle racer in a red suit and helmet twists the throttle and moves forward, the background is a racing track, bright midday sunlight.",A,A,B,A,25.0,141.0,24.0,128.0
videos/minimax/minimax_00424.mp4,videos/CogVideoX/Cog5B_00424.mp4,minimax,CogVideoX,"A Korea woman is changing clothes alone in the bedroom, and the camera captures the changing process from multiple angles.",same,same,A,A,25.0,141.0,8.0,49.0
videos/minimax/minimax_00424.mp4,videos/tongyi/tongyi_00424.mp4,minimax,tongyi,"A Korea woman is changing clothes alone in the bedroom, and the camera captures the changing process from multiple angles.",B,same,same,B,25.0,141.0,30.0,152.0
videos/minimax/minimax_00424.mp4,videos/opensora1.2/OpenSora1.2_00424.mp4,minimax,opensora1.2,"A Korea woman is changing clothes alone in the bedroom, and the camera captures the changing process from multiple angles.",same,same,B,A,25.0,141.0,24.0,102.0
videos/minimax/minimax_00424.mp4,videos/vidu/vidu_00424.mp4,minimax,vidu,"A Korea woman is changing clothes alone in the bedroom, and the camera captures the changing process from multiple angles.",same,same,same,same,25.0,141.0,16.0,60.0
videos/minimax/minimax_00424.mp4,videos/gen3/gen3_00424.mp4,minimax,gen3,"A Korea woman is changing clothes alone in the bedroom, and the camera captures the changing process from multiple angles.",same,same,B,B,25.0,141.0,24.0,128.0
videos/minimax/minimax_00424.mp4,videos/qingying/qingying_00424.mp4,minimax,qingying,"A Korea woman is changing clothes alone in the bedroom, and the camera captures the changing process from multiple angles.",same,same,B,B,25.0,141.0,16.0,96.0
videos/minimax/minimax_00426.mp4,videos/luma/luma_00426.mp4,minimax,luma,"The camera remains still, football players in green and yellow jerseys use their heads to play soccer, the background is a vibrant soccer field, bright midday sunlight.",same,same,B,B,25.0,141.0,24.0,126.0
videos/minimax/minimax_00426.mp4,videos/easyanimatev4/Easyanimatev4_00426.mp4,minimax,easyanimatev4,"The camera remains still, football players in green and yellow jerseys use their heads to play soccer, the background is a vibrant soccer field, bright midday sunlight.",same,same,A,A,25.0,141.0,24.0,144.0
videos/minimax/minimax_00426.mp4,videos/kling1.5/kling1.5_00426.mp4,minimax,kling1.5,"The camera remains still, football players in green and yellow jerseys use their heads to play soccer, the background is a vibrant soccer field, bright midday sunlight.",same,same,B,B,25.0,141.0,30.0,153.0
videos/minimax/minimax_00426.mp4,videos/gen3/gen3_00426.mp4,minimax,gen3,"The camera remains still, football players in green and yellow jerseys use their heads to play soccer, the background is a vibrant soccer field, bright midday sunlight.",same,same,B,same,25.0,141.0,24.0,128.0
videos/minimax/minimax_00426.mp4,videos/luma1.6/luma1.6_00426.mp4,minimax,luma1.6,"The camera remains still, football players in green and yellow jerseys use their heads to play soccer, the background is a vibrant soccer field, bright midday sunlight.",same,same,B,B,25.0,141.0,24.0,121.0
videos/minimax/minimax_00426.mp4,videos/vidu/vidu_00426.mp4,minimax,vidu,"The camera remains still, football players in green and yellow jerseys use their heads to play soccer, the background is a vibrant soccer field, bright midday sunlight.",same,same,B,same,25.0,141.0,16.0,60.0
videos/minimax/minimax_00426.mp4,videos/kling/kling_00426.mp4,minimax,kling,"The camera remains still, football players in green and yellow jerseys use their heads to play soccer, the background is a vibrant soccer field, bright midday sunlight.",same,same,B,A,25.0,141.0,30.0,153.0
videos/minimax/minimax_00426.mp4,videos/CogVideoX/Cog5B_00426.mp4,minimax,CogVideoX,"The camera remains still, football players in green and yellow jerseys use their heads to play soccer, the background is a vibrant soccer field, bright midday sunlight.",same,same,B,B,25.0,141.0,8.0,49.0
videos/minimax/minimax_00427.mp4,videos/kling1.5/kling1.5_00427.mp4,minimax,kling1.5,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,same,B,25.0,141.0,30.0,153.0
videos/minimax/minimax_00427.mp4,videos/opensora1.2/OpenSora1.2_00427.mp4,minimax,opensora1.2,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,A,A,25.0,141.0,24.0,102.0
videos/minimax/minimax_00427.mp4,videos/easyanimatev4/Easyanimatev4_00427.mp4,minimax,easyanimatev4,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,same,A,25.0,141.0,24.0,144.0
videos/minimax/minimax_00427.mp4,videos/vidu/vidu_00427.mp4,minimax,vidu,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,B,A,25.0,141.0,16.0,60.0
videos/minimax/minimax_00427.mp4,videos/CogVideoX/Cog5B_00427.mp4,minimax,CogVideoX,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,same,A,25.0,141.0,8.0,49.0
videos/minimax/minimax_00427.mp4,videos/kling/kling_00427.mp4,minimax,kling,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,B,B,25.0,141.0,30.0,153.0
videos/minimax/minimax_00427.mp4,videos/qingying/qingying_00427.mp4,minimax,qingying,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,A,A,25.0,141.0,16.0,96.0
videos/minimax/minimax_00427.mp4,videos/gen3/gen3_00427.mp4,minimax,gen3,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,A,A,25.0,141.0,24.0,128.0
videos/minimax/minimax_00427.mp4,videos/luma1.6/luma1.6_00427.mp4,minimax,luma1.6,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",B,same,B,B,25.0,141.0,24.0,121.0
videos/minimax/minimax_00427.mp4,videos/tongyi/tongyi_00427.mp4,minimax,tongyi,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",B,B,A,B,25.0,141.0,30.0,152.0
videos/minimax/minimax_00427.mp4,videos/luma/luma_00427.mp4,minimax,luma,"The camera remains still, a woman with shoulder-length black hair and wearing a red sweater turned off the light switch in the room, and the room darkened, the background is a cozy living room.",A,same,B,B,25.0,141.0,24.0,126.0
videos/minimax/minimax_00428.mp4,videos/kling1.5/kling1.5_00428.mp4,minimax,kling1.5,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",B,B,B,B,25.0,141.0,30.0,153.0
videos/minimax/minimax_00428.mp4,videos/tongyi/tongyi_00428.mp4,minimax,tongyi,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",B,A,A,A,25.0,141.0,30.0,152.0
videos/minimax/minimax_00428.mp4,videos/kling/kling_00428.mp4,minimax,kling,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",A,A,same,A,25.0,141.0,30.0,153.0
videos/minimax/minimax_00428.mp4,videos/CogVideoX/Cog5B_00428.mp4,minimax,CogVideoX,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",A,A,B,A,25.0,141.0,8.0,49.0
videos/minimax/minimax_00428.mp4,videos/gen3/gen3_00428.mp4,minimax,gen3,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",B,A,B,A,25.0,141.0,24.0,128.0
videos/minimax/minimax_00428.mp4,videos/qingying/qingying_00428.mp4,minimax,qingying,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",A,A,A,A,25.0,141.0,16.0,96.0
videos/minimax/minimax_00428.mp4,videos/opensora1.2/OpenSora1.2_00428.mp4,minimax,opensora1.2,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",A,A,A,A,25.0,141.0,24.0,102.0
videos/minimax/minimax_00428.mp4,videos/easyanimatev4/Easyanimatev4_00428.mp4,minimax,easyanimatev4,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",A,A,B,A,25.0,141.0,24.0,144.0
videos/minimax/minimax_00428.mp4,videos/vidu/vidu_00428.mp4,minimax,vidu,"The camera remains still, a man with short brown hair and wearing a gray t-shirt opens the toilet lid, the background is a clean bathroom, bright overhead lighting.",A,A,B,A,25.0,141.0,16.0,60.0
videos/minimax/minimax_00429.mp4,videos/easyanimatev4/Easyanimatev4_00429.mp4,minimax,easyanimatev4,"The camera remains still, a child with curly hair and wearing a red sweater uses a metal spoon to serve food in a bowl, the background is a cozy dining room, soft evening light.",A,A,A,A,25.0,141.0,24.0,144.0
videos/minimax/minimax_00430.mp4,videos/kling1.5/kling1.5_00430.mp4,minimax,kling1.5,"A baseball player in the midst of a swing. The player, wearing a red and white uniform, is making contact with the baseball using a black bat. The player is identified by the number 6 and ""Howard"" on his back. The scene takes place on a baseball field, with green grass and the brown dirt of the batter's box visible. Overall, the next few moments will involve the baseball's flight path, the batter's follow-through, and subsequent running, as well as the defensive response from the fields",same,same,A,A,25.0,141.0,30.0,153.0
videos/minimax/minimax_00430.mp4,videos/opensora1.2/OpenSora1.2_00430.mp4,minimax,opensora1.2,"A baseball player in the midst of a swing. The player, wearing a red and white uniform, is making contact with the baseball using a black bat. The player is identified by the number 6 and ""Howard"" on his back. The scene takes place on a baseball field, with green grass and the brown dirt of the batter's box visible. Overall, the next few moments will involve the baseball's flight path, the batter's follow-through, and subsequent running, as well as the defensive response from the fields",same,same,A,A,25.0,141.0,24.0,102.0
videos/minimax/minimax_00430.mp4,videos/gen3/gen3_00430.mp4,minimax,gen3,"A baseball player in the midst of a swing. The player, wearing a red and white uniform, is making contact with the baseball using a black bat. The player is identified by the number 6 and ""Howard"" on his back. The scene takes place on a baseball field, with green grass and the brown dirt of the batter's box visible. Overall, the next few moments will involve the baseball's flight path, the batter's follow-through, and subsequent running, as well as the defensive response from the fields",same,same,A,A,25.0,141.0,24.0,128.0
videos/minimax/minimax_00430.mp4,videos/qingying/qingying_00430.mp4,minimax,qingying,"A baseball player in the midst of a swing. The player, wearing a red and white uniform, is making contact with the baseball using a black bat. The player is identified by the number 6 and ""Howard"" on his back. The scene takes place on a baseball field, with green grass and the brown dirt of the batter's box visible. Overall, the next few moments will involve the baseball's flight path, the batter's follow-through, and subsequent running, as well as the defensive response from the fields",same,A,A,A,25.0,141.0,16.0,96.0
videos/minimax/minimax_00430.mp4,videos/luma1.6/luma1.6_00430.mp4,minimax,luma1.6,"A baseball player in the midst of a swing. The player, wearing a red and white uniform, is making contact with the baseball using a black bat. The player is identified by the number 6 and ""Howard"" on his back. The scene takes place on a baseball field, with green grass and the brown dirt of the batter's box visible. Overall, the next few moments will involve the baseball's flight path, the batter's follow-through, and subsequent running, as well as the defensive response from the fields",same,same,A,A,25.0,141.0,24.0,121.0
videos/minimax/minimax_00430.mp4,videos/CogVideoX/Cog5B_00430.mp4,minimax,CogVideoX,"A baseball player in the midst of a swing. The player, wearing a red and white uniform, is making contact with the baseball using a black bat. The player is identified by the number 6 and ""Howard"" on his back. The scene takes place on a baseball field, with green grass and the brown dirt of the batter's box visible. Overall, the next few moments will involve the baseball's flight path, the batter's follow-through, and subsequent running, as well as the defensive response from the fields",same,same,A,A,25.0,141.0,8.0,49.0
